Daily data for a single station.
StationID:,712643-99999
StationName:,"BUTTONVILLE MUNI"
Lat&Long:,43.862,-79.370
Elevation:,-999.900
Starts(YMD):,2014-01-01
Ends(YMD):,2019-01-03
Date,AirTempMax,AirTempMin,Precipitation,AirTemp,Dewpoint,Windspeed,CloudCover
YYYY-MM-DD,Celsius,Celsius,Millimeters,Celsius,Celsius,MetersPerSecond,Percent
2017-02-03,#N/A,#N/A,#N/A,-7.4,-13.6,5.11,52.1
2017-02-04,#N/A,#N/A,#N/A,-6.1,-12.2,4.13,59.3
2017-02-05,#N/A,#N/A,#N/A,-2.2,-7.4,4.64,82.8
2017-02-06,#N/A,#N/A,#N/A,-3.5,-9.1,1.86,80.4
2017-02-07,#N/A,#N/A,#N/A,-1.0,-3.7,4.58,98.7
2017-02-08,#N/A,#N/A,#N/A,-2.6,-6.9,6.06,77.8
2017-02-09,#N/A,#N/A,#N/A,-9.4,-16.4,4.47,36.7
2017-02-10,#N/A,#N/A,#N/A,-6.1,-10.0,4.38,80.0
2017-02-11,#N/A,#N/A,#N/A,-0.2,-4.5,2.34,92.2
2017-02-12,#N/A,#N/A,#N/A,-3.0,-4.6,3.79,100.0
2017-02-13,#N/A,#N/A,#N/A,-3.8,-8.1,4.23,81.9
2017-02-14,#N/A,#N/A,#N/A,-1.9,-5.2,2.51,81.4
2017-02-15,#N/A,#N/A,#N/A,-2.0,-5.2,4.22,81.7
2017-02-16,#N/A,#N/A,#N/A,-7.9,-12.5,5.24,41.3
2017-02-17,#N/A,#N/A,#N/A,-3.7,-8.2,2.51,72.8
2017-02-18,#N/A,#N/A,#N/A,3.7,-1.0,2.85,27.3
2017-02-19,#N/A,#N/A,#N/A,6.2,0.2,3.84,30.4
2017-02-20,#N/A,#N/A,#N/A,0.9,-4.3,2.62,38.4
2017-02-21,#N/A,#N/A,#N/A,2.4,-1.1,2.83,92.2
2017-02-22,#N/A,#N/A,#N/A,4.5,3.8,1.65,95.8
2017-02-23,#N/A,#N/A,#N/A,10.4,7.3,4.38,65.8
2017-02-24,#N/A,#N/A,#N/A,3.9,2.6,4.03,91.1
2017-02-25,#N/A,#N/A,#N/A,3.0,-0.5,4.76,89.1
2017-02-26,#N/A,#N/A,#N/A,-1.1,-8.6,5.56,66.5
2017-02-27,#N/A,#N/A,#N/A,3.7,-4.6,3.68,30.9
2017-02-28,#N/A,#N/A,#N/A,3.2,0.6,2.31,80.5
2017-03-01,#N/A,#N/A,#N/A,9.4,7.2,5.22,95.3
2017-03-02,#N/A,#N/A,#N/A,-6.3,-12.3,6.62,69.6
2017-03-03,#N/A,#N/A,#N/A,-7.9,-14.4,5.27,57.4
2017-03-04,#N/A,#N/A,#N/A,-10.9,-18.4,4.15,34.7
2017-03-05,#N/A,#N/A,#N/A,-8.1,-12.8,4.15,55.8
2017-03-06,#N/A,#N/A,#N/A,1.4,-3.2,4.38,84.7
2017-03-07,#N/A,#N/A,#N/A,8.2,6.2,3.62,98.9
2017-03-08,#N/A,#N/A,#N/A,5.2,-4.9,6.14,50.7
2017-03-09,#N/A,#N/A,#N/A,-0.5,-9.2,5.08,62.2
2017-03-10,#N/A,#N/A,#N/A,-7.0,-14.5,7.46,64.0
2017-03-11,#N/A,#N/A,#N/A,-11.7,-16.4,4.64,67.4
2017-03-12,#N/A,#N/A,#N/A,-11.0,-18.0,3.67,40.3
2017-03-13,#N/A,#N/A,#N/A,-9.8,-15.2,3.40,93.7
2017-03-14,#N/A,#N/A,#N/A,-9.9,-14.0,7.58,100.0
2017-03-15,#N/A,#N/A,#N/A,-7.4,-14.6,10.24,76.7
2017-03-16,#N/A,#N/A,#N/A,-3.2,-12.3,5.07,19.5
2017-03-17,#N/A,#N/A,#N/A,0.2,-7.8,2.31,53.1
2017-03-18,#N/A,#N/A,#N/A,-0.4,-2.8,4.77,91.8
2017-03-19,#N/A,#N/A,#N/A,2.0,-4.1,2.47,56.5
2017-03-20,#N/A,#N/A,#N/A,2.4,-1.0,2.16,83.8
2017-03-21,#N/A,#N/A,#N/A,4.5,-3.8,5.20,49.9
2017-03-22,#N/A,#N/A,#N/A,-6.6,-15.9,6.34,18.4
2017-03-23,#N/A,#N/A,#N/A,-2.9,-11.6,2.35,41.4
2017-03-24,#N/A,#N/A,#N/A,4.5,1.2,3.33,95.8
2017-03-25,#N/A,#N/A,#N/A,2.1,0.3,3.57,99.3
2017-03-26,#N/A,#N/A,#N/A,2.8,0.7,5.78,100.0
2017-03-27,#N/A,#N/A,#N/A,9.3,8.0,2.07,93.2
2017-03-28,#N/A,#N/A,#N/A,5.3,2.8,4.74,87.9
2017-03-29,#N/A,#N/A,#N/A,4.5,-2.4,3.14,84.8
2017-03-30,#N/A,#N/A,#N/A,1.2,-4.3,5.87,81.8
2017-03-31,#N/A,#N/A,#N/A,2.1,1.0,6.12,100.0
2017-04-01,#N/A,#N/A,#N/A,4.5,-1.8,4.45,71.5
2017-04-02,#N/A,#N/A,#N/A,8.6,-0.5,2.88,53.0
2017-04-03,#N/A,#N/A,#N/A,8.2,1.1,4.55,87.7
2017-04-04,#N/A,#N/A,#N/A,7.4,6.0,4.92,93.3
2017-04-05,#N/A,#N/A,#N/A,5.7,1.7,5.17,73.7
2017-04-06,#N/A,#N/A,#N/A,4.9,3.1,6.92,93.9
2017-04-07,#N/A,#N/A,#N/A,1.1,-3.7,9.11,64.4
2017-04-08,#N/A,#N/A,#N/A,5.2,-4.8,3.82,26.2
2017-04-09,#N/A,#N/A,#N/A,9.8,0.4,3.32,62.9
2017-04-10,#N/A,#N/A,#N/A,15.3,7.3,3.62,83.9
2017-04-11,#N/A,#N/A,#N/A,13.7,10.6,3.69,79.7
2017-04-12,#N/A,#N/A,#N/A,5.8,0.1,5.02,82.1
2017-04-13,#N/A,#N/A,#N/A,7.5,-2.8,2.18,40.2
2017-04-14,#N/A,#N/A,#N/A,8.7,-4.8,3.06,17.6
2017-04-15,#N/A,#N/A,#N/A,9.0,3.6,1.88,67.7
2017-04-16,#N/A,#N/A,#N/A,17.4,11.1,4.91,58.0
2017-04-17,#N/A,#N/A,#N/A,6.1,1.7,5.54,39.9
2017-04-18,#N/A,#N/A,#N/A,3.5,-3.5,3.75,38.4
2017-04-19,#N/A,#N/A,#N/A,11.2,6.3,4.01,80.2
2017-04-20,#N/A,#N/A,#N/A,6.1,4.2,4.82,83.0
2017-04-21,#N/A,#N/A,#N/A,8.5,4.4,4.15,85.2
2017-04-22,#N/A,#N/A,#N/A,7.6,1.1,4.99,61.0
2017-04-23,#N/A,#N/A,#N/A,11.3,-0.0,2.84,14.9
2017-04-24,#N/A,#N/A,#N/A,8.6,1.3,4.12,41.5
2017-04-25,#N/A,#N/A,#N/A,8.4,5.2,5.18,68.7
2017-04-26,#N/A,#N/A,#N/A,12.0,9.6,3.82,79.4
2017-04-27,#N/A,#N/A,#N/A,16.8,13.1,3.61,61.8
2017-04-28,#N/A,#N/A,#N/A,13.6,5.6,3.97,60.9
2017-04-29,#N/A,#N/A,#N/A,9.0,1.2,5.44,71.1
2017-04-30,#N/A,#N/A,#N/A,5.7,1.1,4.92,88.7
2017-05-01,#N/A,#N/A,#N/A,9.7,8.6,3.59,90.4
2017-05-02,#N/A,#N/A,#N/A,9.2,5.1,5.30,77.7
2017-05-03,#N/A,#N/A,#N/A,8.0,-1.8,5.42,47.1
2017-05-04,#N/A,#N/A,#N/A,6.4,1.4,3.28,94.0
2017-05-05,#N/A,#N/A,#N/A,7.5,6.5,4.50,99.1
2017-05-06,#N/A,#N/A,#N/A,5.8,4.1,7.37,99.6
2017-05-07,#N/A,#N/A,#N/A,5.7,-0.9,6.62,75.9
2017-05-08,#N/A,#N/A,#N/A,6.3,-3.2,4.31,54.6
2017-05-09,#N/A,#N/A,#N/A,6.8,-1.1,2.88,73.1
2017-05-10,#N/A,#N/A,#N/A,7.4,0.7,2.50,68.5
2017-05-11,#N/A,#N/A,#N/A,9.6,0.9,2.95,64.1
2017-05-12,#N/A,#N/A,#N/A,10.8,4.5,1.76,65.6
2017-05-13,#N/A,#N/A,#N/A,11.9,7.8,1.88,75.7
2017-05-14,#N/A,#N/A,#N/A,10.5,5.9,4.95,56.2
2017-05-15,#N/A,#N/A,#N/A,12.4,4.7,5.64,17.7
2017-05-16,#N/A,#N/A,#N/A,12.7,5.4,2.66,69.0
2017-05-17,#N/A,#N/A,#N/A,21.6,12.2,4.33,45.5
2017-05-18,#N/A,#N/A,#N/A,23.9,14.9,4.94,51.0
2017-05-19,#N/A,#N/A,#N/A,11.4,5.7,4.99,69.4
2017-05-20,#N/A,#N/A,#N/A,11.2,0.4,4.66,38.1
2017-05-21,#N/A,#N/A,#N/A,12.0,8.2,4.32,95.5
2017-05-22,#N/A,#N/A,#N/A,13.7,9.0,2.66,79.7
2017-05-23,#N/A,#N/A,#N/A,15.7,9.2,2.07,76.3
2017-05-24,#N/A,#N/A,#N/A,17.8,9.0,4.46,78.2
2017-05-25,#N/A,#N/A,#N/A,12.9,11.4,5.95,100.0
2017-05-26,#N/A,#N/A,#N/A,15.3,11.8,3.53,81.9
2017-05-27,#N/A,#N/A,#N/A,15.8,12.5,2.12,74.9
2017-05-28,#N/A,#N/A,#N/A,16.3,12.3,2.96,59.4
2017-05-29,#N/A,#N/A,#N/A,18.6,12.8,3.37,64.1
2017-05-30,#N/A,#N/A,#N/A,16.6,11.8,2.94,58.9
2017-05-31,#N/A,#N/A,#N/A,16.7,9.4,3.50,47.7
2017-06-01,#N/A,#N/A,#N/A,12.9,4.9,4.31,51.9
2017-06-02,#N/A,#N/A,#N/A,13.9,5.0,4.05,23.8
2017-06-03,#N/A,#N/A,#N/A,16.1,4.4,2.89,34.5
2017-06-04,#N/A,#N/A,#N/A,13.5,10.5,3.16,88.1
2017-06-05,#N/A,#N/A,#N/A,14.0,11.9,3.21,91.0
2017-06-06,#N/A,#N/A,#N/A,13.5,11.0,4.77,86.1
2017-06-07,#N/A,#N/A,#N/A,15.3,7.6,2.57,13.0
2017-06-08,#N/A,#N/A,#N/A,18.2,7.8,1.88,14.6
2017-06-09,#N/A,#N/A,#N/A,19.4,10.7,1.79,50.5
2017-06-10,#N/A,#N/A,#N/A,22.0,13.8,3.31,45.7
2017-06-11,#N/A,#N/A,#N/A,26.5,15.4,4.63,44.0
2017-06-12,#N/A,#N/A,#N/A,26.9,16.1,3.33,64.9
2017-06-13,#N/A,#N/A,#N/A,20.9,15.6,2.95,62.4
2017-06-14,#N/A,#N/A,#N/A,18.5,7.8,3.57,22.1
2017-06-15,#N/A,#N/A,#N/A,16.8,10.7,2.91,78.0
2017-06-16,#N/A,#N/A,#N/A,22.8,15.7,2.13,60.0
2017-06-17,#N/A,#N/A,#N/A,22.2,18.6,2.64,73.2
2017-06-18,#N/A,#N/A,#N/A,23.5,19.3,4.12,61.2
2017-06-19,#N/A,#N/A,#N/A,21.4,14.1,3.38,58.8
2017-06-20,#N/A,#N/A,#N/A,17.6,13.4,3.24,79.8
2017-06-21,#N/A,#N/A,#N/A,17.9,11.7,2.87,39.9
2017-06-22,#N/A,#N/A,#N/A,17.7,13.7,2.39,75.8
2017-06-23,#N/A,#N/A,#N/A,21.1,18.8,2.92,89.4
2017-06-24,#N/A,#N/A,#N/A,20.3,10.5,4.19,35.8
2017-06-25,#N/A,#N/A,#N/A,17.0,10.6,3.17,47.9
2017-06-26,#N/A,#N/A,#N/A,15.0,12.0,1.69,69.2
2017-06-27,#N/A,#N/A,#N/A,15.2,9.5,2.82,50.8
2017-06-28,#N/A,#N/A,#N/A,19.0,10.1,2.86,53.6
2017-06-29,#N/A,#N/A,#N/A,19.4,16.2,2.57,82.4
2017-06-30,#N/A,#N/A,#N/A,23.7,19.0,3.40,75.4
2017-07-01,#N/A,#N/A,#N/A,21.6,18.3,3.19,70.2
2017-07-02,#N/A,#N/A,#N/A,19.5,14.3,3.10,44.2
2017-07-03,#N/A,#N/A,#N/A,19.6,12.5,3.50,27.8
2017-07-04,#N/A,#N/A,#N/A,20.2,11.4,2.41,20.7
2017-07-05,#N/A,#N/A,#N/A,21.0,9.9,2.14,13.0
2017-07-06,#N/A,#N/A,#N/A,23.2,14.2,2.85,51.5
2017-07-07,#N/A,#N/A,#N/A,23.0,16.8,1.96,73.1
2017-07-08,#N/A,#N/A,#N/A,19.8,12.1,5.10,42.7
2017-07-09,#N/A,#N/A,#N/A,20.7,12.0,3.29,70.1
2017-07-10,#N/A,#N/A,#N/A,20.6,17.1,2.26,68.4
2017-07-11,#N/A,#N/A,#N/A,22.7,18.0,1.54,63.2
2017-07-12,#N/A,#N/A,#N/A,22.4,20.0,2.33,78.9
2017-07-13,#N/A,#N/A,#N/A,16.5,15.5,3.44,99.8
2017-07-14,#N/A,#N/A,#N/A,20.1,16.6,2.83,80.2
2017-07-15,#N/A,#N/A,#N/A,22.0,14.2,3.49,58.8
2017-07-16,#N/A,#N/A,#N/A,20.5,16.4,1.93,73.1
2017-07-17,#N/A,#N/A,#N/A,21.0,18.4,2.29,72.3
2017-07-18,#N/A,#N/A,#N/A,22.1,16.8,1.97,43.1
2017-07-19,#N/A,#N/A,#N/A,24.0,17.9,2.75,49.8
2017-07-20,#N/A,#N/A,#N/A,20.0,15.4,1.68,52.2
2017-07-21,#N/A,#N/A,#N/A,23.1,15.6,2.70,58.0
2017-07-22,#N/A,#N/A,#N/A,22.1,16.8,1.44,90.7
2017-07-23,#N/A,#N/A,#N/A,21.7,17.0,3.62,81.9
2017-07-24,#N/A,#N/A,#N/A,18.3,14.6,3.28,80.9
2017-07-25,#N/A,#N/A,#N/A,18.9,13.1,3.48,71.5
2017-07-26,#N/A,#N/A,#N/A,18.0,14.4,1.90,78.3
2017-07-27,#N/A,#N/A,#N/A,21.6,17.5,2.83,63.0
2017-07-28,#N/A,#N/A,#N/A,18.8,12.0,3.90,56.2
2017-07-29,#N/A,#N/A,#N/A,21.4,13.5,4.57,39.0
2017-07-30,#N/A,#N/A,#N/A,23.8,14.2,3.98,28.3
2017-07-31,#N/A,#N/A,#N/A,23.7,17.0,2.18,36.8
2017-08-01,#N/A,#N/A,#N/A,22.7,17.2,1.38,35.8
2017-08-02,#N/A,#N/A,#N/A,22.0,17.7,2.02,53.2
2017-08-03,#N/A,#N/A,#N/A,21.8,19.0,2.23,68.1
2017-08-04,#N/A,#N/A,#N/A,20.8,18.5,4.37,79.2
2017-08-05,#N/A,#N/A,#N/A,17.3,11.4,4.32,49.9
2017-08-06,#N/A,#N/A,#N/A,18.4,12.0,2.67,40.7
2017-08-07,#N/A,#N/A,#N/A,17.8,14.3,1.45,73.0
2017-08-08,#N/A,#N/A,#N/A,19.8,12.6,2.94,32.0
2017-08-09,#N/A,#N/A,#N/A,21.5,15.1,2.27,49.9
2017-08-10,#N/A,#N/A,#N/A,20.7,15.4,2.49,59.3
2017-08-11,#N/A,#N/A,#N/A,20.6,17.9,2.92,81.2
2017-08-12,#N/A,#N/A,#N/A,20.0,16.2,3.51,47.7
2017-08-13,#N/A,#N/A,#N/A,20.7,13.0,1.86,45.8
2017-08-14,#N/A,#N/A,#N/A,20.4,13.4,1.93,63.8
2017-08-15,#N/A,#N/A,#N/A,19.9,15.6,2.31,52.8
2017-08-16,#N/A,#N/A,#N/A,19.3,15.5,2.22,41.6
2017-08-17,#N/A,#N/A,#N/A,18.2,15.2,3.06,70.1
2017-08-18,#N/A,#N/A,#N/A,22.6,18.7,3.60,72.0
2017-08-19,#N/A,#N/A,#N/A,19.5,15.5,3.28,61.6
2017-08-20,#N/A,#N/A,#N/A,21.5,15.2,1.93,34.5
2017-08-21,#N/A,#N/A,#N/A,23.3,17.6,2.12,41.5
2017-08-22,#N/A,#N/A,#N/A,21.8,18.4,4.15,74.8
2017-08-23,#N/A,#N/A,#N/A,17.5,11.1,3.72,37.8
2017-08-24,#N/A,#N/A,#N/A,15.0,10.7,2.97,41.8
2017-08-25,#N/A,#N/A,#N/A,14.9,8.0,2.64,14.3
2017-08-26,#N/A,#N/A,#N/A,15.7,8.4,1.92,18.6
2017-08-27,#N/A,#N/A,#N/A,15.9,8.4,3.14,52.0
2017-08-28,#N/A,#N/A,#N/A,17.6,13.0,2.90,71.4
2017-08-29,#N/A,#N/A,#N/A,18.0,12.9,3.04,59.4
2017-08-30,#N/A,#N/A,#N/A,18.4,13.7,1.83,45.9
2017-08-31,#N/A,#N/A,#N/A,14.7,9.3,4.87,44.7
2017-09-01,#N/A,#N/A,#N/A,11.9,5.0,2.97,50.9
2017-09-02,#N/A,#N/A,#N/A,14.0,9.0,3.96,51.9
2017-09-03,#N/A,#N/A,#N/A,16.7,13.4,2.63,77.6
2017-09-04,#N/A,#N/A,#N/A,19.2,14.4,4.22,56.2
2017-09-05,#N/A,#N/A,#N/A,15.7,12.5,1.98,50.8
2017-09-06,#N/A,#N/A,#N/A,15.0,10.5,1.90,47.4
2017-09-07,#N/A,#N/A,#N/A,13.7,10.0,2.58,44.0
2017-09-08,#N/A,#N/A,#N/A,12.7,8.5,3.65,41.8
2017-09-09,#N/A,#N/A,#N/A,11.7,6.3,3.56,17.3
2017-09-10,#N/A,#N/A,#N/A,13.3,6.7,1.88,13.0
2017-09-11,#N/A,#N/A,#N/A,15.0,7.8,1.24,43.5
2017-09-12,#N/A,#N/A,#N/A,16.9,9.4,1.16,13.0
2017-09-13,#N/A,#N/A,#N/A,17.9,12.5,1.75,37.3
2017-09-14,#N/A,#N/A,#N/A,20.5,15.9,1.43,41.1
2017-09-15,#N/A,#N/A,#N/A,20.8,15.9,1.13,62.0
2017-09-16,#N/A,#N/A,#N/A,20.5,15.1,1.54,35.4
2017-09-17,#N/A,#N/A,#N/A,20.1,16.0,1.97,22.3
2017-09-18,#N/A,#N/A,#N/A,20.6,17.4,2.16,57.9
2017-09-19,#N/A,#N/A,#N/A,22.0,19.0,2.44,70.1
2017-09-20,#N/A,#N/A,#N/A,20.8,17.2,1.77,34.8
2017-09-21,#N/A,#N/A,#N/A,21.0,16.3,1.90,13.0
2017-09-22,#N/A,#N/A,#N/A,21.5,14.4,1.66,17.5
2017-09-23,#N/A,#N/A,#N/A,23.8,16.5,1.15,25.6
2017-09-24,#N/A,#N/A,#N/A,25.8,18.5,0.96,13.0
2017-09-25,#N/A,#N/A,#N/A,25.2,18.4,1.88,44.8
2017-09-26,#N/A,#N/A,#N/A,24.9,18.9,1.76,29.6
2017-09-27,#N/A,#N/A,#N/A,21.0,15.7,3.50,51.1
2017-09-28,#N/A,#N/A,#N/A,13.3,6.1,4.39,47.3
2017-09-29,#N/A,#N/A,#N/A,9.8,7.1,3.52,67.7
2017-09-30,#N/A,#N/A,#N/A,9.5,3.8,3.53,29.8
2017-10-01,#N/A,#N/A,#N/A,10.5,4.0,1.36,19.0
2017-10-02,#N/A,#N/A,#N/A,12.1,7.0,2.42,30.0
2017-10-03,#N/A,#N/A,#N/A,15.5,11.0,2.09,16.9
2017-10-04,#N/A,#N/A,#N/A,19.0,14.8,3.79,65.6
2017-10-05,#N/A,#N/A,#N/A,15.8,7.9,2.77,39.8
2017-10-06,#N/A,#N/A,#N/A,16.2,11.7,1.59,77.4
2017-10-07,#N/A,#N/A,#N/A,20.0,16.6,3.52,78.8
2017-10-08,#N/A,#N/A,#N/A,19.7,14.4,3.74,72.5
2017-10-09,#N/A,#N/A,#N/A,17.4,15.1,1.95,69.0
2017-10-10,#N/A,#N/A,#N/A,15.8,10.3,2.97,52.5
2017-10-11,#N/A,#N/A,#N/A,9.3,5.4,4.39,90.3
2017-10-12,#N/A,#N/A,#N/A,11.1,7.8,5.17,84.2
2017-10-13,#N/A,#N/A,#N/A,14.9,13.1,2.61,90.5
2017-10-14,#N/A,#N/A,#N/A,15.0,13.7,1.45,84.3
2017-10-15,#N/A,#N/A,#N/A,15.8,13.5,5.61,81.2
2017-10-16,#N/A,#N/A,#N/A,5.6,0.1,3.57,52.0
2017-10-17,#N/A,#N/A,#N/A,10.5,3.6,3.50,25.6
2017-10-18,#N/A,#N/A,#N/A,14.3,7.0,2.85,13.0
2017-10-19,#N/A,#N/A,#N/A,14.8,6.3,3.86,36.3
2017-10-20,#N/A,#N/A,#N/A,14.5,3.2,2.66,18.5
2017-10-21,#N/A,#N/A,#N/A,13.3,8.1,1.65,54.8
2017-10-22,#N/A,#N/A,#N/A,14.5,9.9,2.02,46.7
2017-10-23,#N/A,#N/A,#N/A,15.4,12.8,3.51,87.7
2017-10-24,#N/A,#N/A,#N/A,13.1,8.6,6.06,69.6
2017-10-25,#N/A,#N/A,#N/A,8.5,2.5,3.75,66.9
2017-10-26,#N/A,#N/A,#N/A,6.1,1.7,1.70,46.6
2017-10-27,#N/A,#N/A,#N/A,8.4,4.8,3.03,75.7
2017-10-28,#N/A,#N/A,#N/A,7.8,6.0,2.29,88.8
2017-10-29,#N/A,#N/A,#N/A,5.7,1.8,2.07,72.9
2017-10-30,#N/A,#N/A,#N/A,6.1,1.1,5.89,66.9
2017-10-31,#N/A,#N/A,#N/A,4.9,0.0,4.51,55.3
2017-11-01,#N/A,#N/A,#N/A,4.9,0.6,2.24,91.2
2017-11-02,#N/A,#N/A,#N/A,11.2,10.2,3.23,98.3
2017-11-03,#N/A,#N/A,#N/A,8.1,3.6,3.96,65.4
2017-11-04,#N/A,#N/A,#N/A,3.5,-0.5,3.82,79.8
2017-11-05,#N/A,#N/A,#N/A,10.7,10.3,3.54,100.0
2017-11-06,#N/A,#N/A,#N/A,6.6,1.2,4.97,83.2
2017-11-07,#N/A,#N/A,#N/A,4.0,-1.8,1.72,77.0
2017-11-08,#N/A,#N/A,#N/A,3.3,-3.8,1.76,35.4
2017-11-09,#N/A,#N/A,#N/A,1.7,-2.5,3.78,89.2
2017-11-10,#N/A,#N/A,#N/A,-7.4,-14.6,5.71,25.9
2017-11-11,#N/A,#N/A,#N/A,-4.3,-9.8,2.93,63.5
2017-11-12,#N/A,#N/A,#N/A,2.1,-3.0,1.52,91.0
2017-11-13,#N/A,#N/A,#N/A,3.4,1.1,0.96,99.4
2017-11-14,#N/A,#N/A,#N/A,3.6,-0.1,1.49,75.4
2017-11-15,#N/A,#N/A,#N/A,3.6,0.8,3.90,83.6
2017-11-16,#N/A,#N/A,#N/A,4.1,1.2,6.19,83.9
2017-11-17,#N/A,#N/A,#N/A,-0.6,-5.5,3.87,73.3
2017-11-18,#N/A,#N/A,#N/A,4.7,3.4,2.93,92.2
2017-11-19,#N/A,#N/A,#N/A,0.4,-3.2,6.36,78.7
2017-11-20,#N/A,#N/A,#N/A,1.3,-3.3,3.76,66.5
2017-11-21,#N/A,#N/A,#N/A,6.8,0.2,5.81,74.2
2017-11-22,#N/A,#N/A,#N/A,-0.8,-5.9,4.65,85.8
2017-11-23,#N/A,#N/A,#N/A,0.8,-6.5,3.54,97.4
2017-11-24,#N/A,#N/A,#N/A,5.8,-1.8,4.94,54.4
2017-11-25,#N/A,#N/A,#N/A,7.0,0.8,4.62,79.3
2017-11-26,#N/A,#N/A,#N/A,1.1,-4.8,4.25,70.8
2017-11-27,#N/A,#N/A,#N/A,0.1,-5.6,3.83,51.8
2017-11-28,#N/A,#N/A,#N/A,7.2,-0.5,4.25,35.7
2017-11-29,#N/A,#N/A,#N/A,4.2,-1.9,3.90,48.2
2017-11-30,#N/A,#N/A,#N/A,2.0,-0.6,2.52,67.3
2017-12-01,#N/A,#N/A,#N/A,4.0,-1.3,2.24,68.2
2017-12-02,#N/A,#N/A,#N/A,2.1,-0.2,1.27,81.0
2017-12-03,#N/A,#N/A,#N/A,3.0,1.6,1.06,54.6
2017-12-04,#N/A,#N/A,#N/A,3.5,1.2,3.40,87.9
2017-12-05,#N/A,#N/A,#N/A,7.2,2.7,6.49,85.6
2017-12-06,#N/A,#N/A,#N/A,0.2,-8.8,6.14,54.0
2017-12-07,#N/A,#N/A,#N/A,-1.5,-7.9,4.96,76.4
2017-12-08,#N/A,#N/A,#N/A,-1.8,-9.6,5.12,71.4
2017-12-09,#N/A,#N/A,#N/A,-1.2,-7.9,2.34,88.9
2017-12-10,#N/A,#N/A,#N/A,-2.8,-7.0,4.36,79.0
2017-12-11,#N/A,#N/A,#N/A,-6.1,-9.5,3.07,89.0
2017-12-12,#N/A,#N/A,#N/A,-6.3,-10.3,4.24,79.8
2017-12-13,#N/A,#N/A,#N/A,-11.8,-16.6,4.06,41.9
2017-12-14,#N/A,#N/A,#N/A,-11.6,-16.2,3.43,35.3
2017-12-15,#N/A,#N/A,#N/A,-7.1,-10.6,2.91,71.8
2017-12-16,#N/A,#N/A,#N/A,-7.3,-12.3,3.91,53.9
2017-12-17,#N/A,#N/A,#N/A,-11.1,-15.7,2.22,58.6
2017-12-18,#N/A,#N/A,#N/A,-1.8,-3.1,1.73,100.0
2017-12-19,#N/A,#N/A,#N/A,4.1,0.3,4.40,73.9
2017-12-20,#N/A,#N/A,#N/A,-1.3,-7.8,4.98,72.8
2017-12-21,#N/A,#N/A,#N/A,-5.3,-10.3,2.47,91.5
2017-12-22,#N/A,#N/A,#N/A,-6.1,-8.3,3.77,98.1
2017-12-23,#N/A,#N/A,#N/A,-3.4,-5.3,1.87,81.4
2017-12-24,#N/A,#N/A,#N/A,-4.2,-7.9,3.11,64.4
2017-12-25,#N/A,#N/A,#N/A,-6.4,-11.9,5.67,46.3
2017-12-26,#N/A,#N/A,#N/A,-12.9,-19.2,5.57,26.3
2017-12-27,#N/A,#N/A,#N/A,-15.5,-20.6,2.78,18.3
2017-12-28,#N/A,#N/A,#N/A,-18.5,-24.5,2.03,42.9
2017-12-29,#N/A,#N/A,#N/A,-14.7,-18.7,1.56,74.7
2017-12-30,#N/A,#N/A,#N/A,-12.4,-16.2,3.63,70.3
2017-12-31,#N/A,#N/A,#N/A,-19.4,-24.4,2.70,27.5
2018-01-01,#N/A,#N/A,#N/A,-16.0,-20.6,3.10,47.4
2018-01-02,#N/A,#N/A,#N/A,-11.1,-15.3,4.64,84.8
2018-01-03,#N/A,#N/A,#N/A,-9.8,-16.0,4.73,88.4
2018-01-04,#N/A,#N/A,#N/A,-13.6,-18.2,6.76,36.3
2018-01-05,#N/A,#N/A,#N/A,-20.2,-25.9,6.50,22.8
2018-01-06,#N/A,#N/A,#N/A,-21.5,-26.9,3.69,13.0
2018-01-07,#N/A,#N/A,#N/A,-12.5,-17.6,3.76,81.3
2018-01-08,#N/A,#N/A,#N/A,-0.1,-3.3,4.75,98.7
2018-01-09,#N/A,#N/A,#N/A,-1.0,-6.0,2.97,97.4
2018-01-10,#N/A,#N/A,#N/A,-1.1,-3.8,2.53,68.0
2018-01-11,#N/A,#N/A,#N/A,7.6,6.0,3.66,94.2
2018-01-12,#N/A,#N/A,#N/A,-0.0,-1.9,8.00,98.7
2018-01-13,#N/A,#N/A,#N/A,-14.2,-19.6,6.53,46.7
2018-01-14,#N/A,#N/A,#N/A,-11.9,-16.5,2.24,63.1
2018-01-15,#N/A,#N/A,#N/A,-9.9,-13.0,5.41,91.7
2018-01-16,#N/A,#N/A,#N/A,-7.0,-10.3,1.92,84.3
2018-01-17,#N/A,#N/A,#N/A,-8.5,-12.4,4.03,41.6
2018-01-18,#N/A,#N/A,#N/A,-6.9,-10.8,4.17,88.8
2018-01-19,#N/A,#N/A,#N/A,-2.0,-7.4,4.33,78.0
2018-01-20,#N/A,#N/A,#N/A,2.6,-2.9,3.91,61.6
2018-01-21,#N/A,#N/A,#N/A,01.0,-1.2,1.45,66.7
2018-01-22,#N/A,#N/A,#N/A,0.9,0.5,4.33,100.0
2018-01-23,#N/A,#N/A,#N/A,1.9,-0.2,4.04,89.8
2018-01-24,#N/A,#N/A,#N/A,-8.8,-13.9,5.97,59.9
2018-01-25,#N/A,#N/A,#N/A,-7.5,-13.6,2.45,76.2
